customer_id,segment,acquisition_channel,uses_escrow,acquisition_cost_inr,avg_order_value_inr,orders_per_year,tenure_days,churned
8651,Students,Paid Social,0,150,78.39,5,12,1
8652,Students,Paid Social,0,150,117.67,3,61,1
8653,Homepreneurs,Paid Social,1,150,180.63,19,17,1
8654,Students,Paid Social,0,150,115.53,3,24,1
8655,Homepreneurs,Paid Social,0,150,143.52,10,229,1
8656,Students,Paid Social,0,150,126.08,2,23,1
8657,Students,Paid Social,1,150,123.84,2,140,1
8658,Students,Campus Activation,0,50,121.61,7,44,1
8659,Homepreneurs,Paid Social,0,150,98.37,18,167,1
8660,Ad-Hoc Sellers,Paid Social,0,150,121.36,4,46,1
8661,Homepreneurs,Organic,0,0,123.21,20,41,1
8662,Students,Organic,0,0,102.02,2,66,1
8663,Ad-Hoc Sellers,Paid Social,0,150,115.15,1,21,1
8664,Ad-Hoc Sellers,Organic,1,0,145.65,1,37,1
8665,Ad-Hoc Sellers,Paid Social,1,150,140.0,0,64,1
8666,Ad-Hoc Sellers,Paid Social,1,150,125.95,1,327,1
8667,Ad-Hoc Sellers,Campus Activation,0,50,116.46,1,82,1
8668,Students,Organic,0,0,120.0,7,38,1
8669,Ad-Hoc Sellers,Campus Activation,0,50,135.09,1,35,1
8670,Homepreneurs,Paid Social,0,150,110.22,19,365,0
8671,Students,Paid Social,1,150,127.56,3,6,1
8672,Homepreneurs,Paid Social,0,150,99.49,24,26,1
8673,Students,Paid Social,1,150,181.52,6,18,1
8674,Homepreneurs,Campus Activation,1,50,102.95,33,365,0
8675,Homepreneurs,Paid Social,1,150,146.34,26,365,0
8676,Homepreneurs,Paid Social,1,150,135.74,20,315,1
8677,Students,Paid Social,0,150,82.3,7,200,1
8678,Ad-Hoc Sellers,Paid Social,1,150,168.51,3,3,1
8679,Homepreneurs,Organic,1,0,154.32,27,141,1
8680,Homepreneurs,Paid Social,0,150,112.47,28,231,1
8681,Homepreneurs,Organic,1,0,153.14,21,157,1
8682,Students,Paid Social,0,150,114.62,2,67,1
8683,Students,Campus Activation,1,50,152.06,2,86,1
8684,Students,Paid Social,1,150,128.14,4,28,1
8685,Students,Paid Social,0,150,117.39,4,15,1
8686,Homepreneurs,Paid Social,0,150,115.84,10,365,0
8687,Homepreneurs,Organic,1,0,158.02,11,200,1
8688,Ad-Hoc Sellers,Paid Social,0,150,96.57,2,55,1
8689,Homepreneurs,Paid Social,1,150,127.84,21,188,1
8690,Students,Organic,0,0,112.47,3,39,1
8691,Homepreneurs,Campus Activation,1,50,145.38,18,278,1
8692,Ad-Hoc Sellers,Campus Activation,1,50,114.06,9,21,1
8693,Students,Campus Activation,1,50,166.27,5,330,1
8694,Ad-Hoc Sellers,Paid Social,0,150,131.44,0,81,1
8695,Ad-Hoc Sellers,Paid Social,0,150,153.3,0,12,1
8696,Students,Paid Social,1,150,136.53,7,13,1
8697,Students,Paid Social,1,150,145.68,3,229,1
8698,Ad-Hoc Sellers,Paid Social,0,150,129.31,2,16,1
8699,Ad-Hoc Sellers,Campus Activation,1,50,152.34,12,80,1
8700,Ad-Hoc Sellers,Paid Social,0,150,77.1,6,69,1
8701,Students,Paid Social,1,150,165.41,7,98,1
8702,Ad-Hoc Sellers,Campus Activation,1,50,117.31,1,45,1
8703,Ad-Hoc Sellers,Paid Social,0,150,147.17,1,20,1
8704,Students,Paid Social,1,150,122.16,2,365,0
8705,Homepreneurs,Paid Social,0,150,112.75,31,365,0
8706,Homepreneurs,Organic,0,0,124.13,20,365,0
8707,Students,Paid Social,1,150,164.17,4,91,1
8708,Students,Paid Social,0,150,139.04,4,145,1
8709,Students,Paid Social,1,150,126.53,1,103,1
8710,Students,Paid Social,0,150,109.47,3,8,1
8711,Homepreneurs,Organic,0,0,139.86,15,251,1
8712,Students,Paid Social,1,150,118.7,9,235,1
8713,Homepreneurs,Paid Social,1,150,123.85,21,365,0
8714,Ad-Hoc Sellers,Campus Activation,0,50,137.97,4,26,1
8715,Students,Campus Activation,1,50,154.63,12,200,1
8716,Homepreneurs,Organic,0,0,129.62,15,30,1
8717,Ad-Hoc Sellers,Organic,0,0,95.44,0,3,1
8718,Students,Paid Social,1,150,151.86,1,259,1
8719,Students,Paid Social,1,150,162.04,2,92,1
8720,Homepreneurs,Paid Social,1,150,145.37,25,99,1
8721,Students,Paid Social,0,150,116.02,2,110,1
8722,Homepreneurs,Campus Activation,0,50,156.57,25,365,0
8723,Students,Paid Social,0,150,109.93,7,107,1
8724,Homepreneurs,Paid Social,0,150,135.55,31,6,1
8725,Ad-Hoc Sellers,Paid Social,0,150,122.65,2,12,1
8726,Ad-Hoc Sellers,Paid Social,0,150,82.39,2,116,1
8727,Students,Paid Social,0,150,111.31,1,129,1
8728,Homepreneurs,Paid Social,0,150,106.35,12,320,1
8729,Homepreneurs,Paid Social,1,150,137.14,16,365,0
8730,Students,Organic,1,0,147.55,5,45,1
8731,Homepreneurs,Organic,1,0,137.14,24,365,0
8732,Homepreneurs,Organic,0,0,158.23,51,365,0
8733,Students,Organic,1,0,108.17,3,99,1
8734,Students,Paid Social,1,150,126.42,1,13,1
8735,Students,Organic,0,0,90.96,5,2,1
8736,Ad-Hoc Sellers,Campus Activation,0,50,78.41,12,7,1
8737,Students,Paid Social,0,150,99.65,4,20,1
8738,Homepreneurs,Paid Social,0,150,103.66,26,326,1
8739,Homepreneurs,Paid Social,0,150,111.09,15,365,0
8740,Homepreneurs,Paid Social,0,150,129.9,14,314,1
8741,Homepreneurs,Paid Social,0,150,103.38,18,196,1
8742,Homepreneurs,Paid Social,1,150,149.38,22,365,0
8743,Homepreneurs,Paid Social,1,150,161.95,13,365,0
8744,Homepreneurs,Paid Social,0,150,138.35,20,141,1
8745,Students,Paid Social,1,150,100.12,1,191,1
8746,Students,Paid Social,0,150,117.82,5,40,1
8747,Ad-Hoc Sellers,Paid Social,1,150,140.84,0,47,1
8748,Ad-Hoc Sellers,Campus Activation,0,50,132.23,2,94,1
8749,Students,Organic,1,0,134.88,5,54,1
8750,Homepreneurs,Paid Social,1,150,154.84,32,32,1
8751,Students,Organic,0,0,142.66,3,43,1
8752,Ad-Hoc Sellers,Paid Social,1,150,155.32,5,64,1
8753,Students,Paid Social,0,150,111.16,4,53,1
8754,Ad-Hoc Sellers,Paid Social,0,150,116.05,4,10,1
8755,Students,Campus Activation,1,50,152.47,2,75,1
8756,Homepreneurs,Paid Social,0,150,109.56,21,303,1
8757,Students,Paid Social,0,150,93.73,1,1,1
8758,Ad-Hoc Sellers,Paid Social,0,150,139.7,2,4,1
8759,Homepreneurs,Paid Social,0,150,82.15,29,365,0
8760,Ad-Hoc Sellers,Paid Social,1,150,128.4,4,64,1
8761,Students,Paid Social,1,150,131.37,4,218,1
8762,Students,Paid Social,0,150,125.89,6,26,1
8763,Students,Paid Social,1,150,145.94,0,12,1
8764,Ad-Hoc Sellers,Organic,0,0,143.7,3,68,1
8765,Homepreneurs,Paid Social,0,150,103.35,19,74,1
8766,Students,Paid Social,1,150,129.1,2,11,1
8767,Ad-Hoc Sellers,Organic,0,0,123.25,0,9,1
8768,Students,Organic,0,0,129.7,1,50,1
8769,Ad-Hoc Sellers,Organic,1,0,134.6,1,2,1
8770,Students,Campus Activation,0,50,97.18,4,49,1
8771,Homepreneurs,Paid Social,0,150,139.51,21,296,1
8772,Homepreneurs,Organic,0,0,124.34,23,291,1
8773,Students,Paid Social,1,150,145.86,3,36,1
8774,Students,Paid Social,1,150,99.52,1,346,1
8775,Students,Organic,0,0,122.24,2,1,1
8776,Ad-Hoc Sellers,Paid Social,1,150,126.36,2,120,1
8777,Students,Paid Social,0,150,121.65,3,18,1
8778,Ad-Hoc Sellers,Organic,1,0,140.98,0,52,1
8779,Ad-Hoc Sellers,Paid Social,1,150,143.7,0,25,1
8780,Students,Campus Activation,0,50,120.11,1,196,1
8781,Students,Paid Social,1,150,128.06,1,68,1
8782,Homepreneurs,Paid Social,0,150,130.8,38,293,1
8783,Ad-Hoc Sellers,Campus Activation,1,50,159.05,2,68,1
8784,Students,Paid Social,1,150,169.87,3,184,1
8785,Students,Organic,1,0,159.15,6,180,1
8786,Ad-Hoc Sellers,Campus Activation,0,50,106.66,0,83,1
8787,Students,Paid Social,0,150,79.41,6,22,1
8788,Students,Campus Activation,1,50,165.96,3,66,1
8789,Students,Paid Social,1,150,129.68,2,111,1
8790,Students,Paid Social,0,150,98.06,5,149,1
8791,Students,Paid Social,1,150,152.31,5,247,1
8792,Students,Paid Social,0,150,111.43,2,323,1
8793,Students,Paid Social,0,150,98.75,7,141,1
8794,Students,Paid Social,0,150,115.02,3,365,0
8795,Students,Paid Social,0,150,112.5,1,77,1
8796,Homepreneurs,Paid Social,1,150,136.2,32,365,0
8797,Ad-Hoc Sellers,Paid Social,0,150,133.23,0,0,1
8798,Students,Paid Social,0,150,86.52,4,80,1
8799,Ad-Hoc Sellers,Paid Social,0,150,130.97,2,6,1
8800,Ad-Hoc Sellers,Campus Activation,1,50,170.51,2,117,1
8801,Homepreneurs,Organic,0,0,107.27,8,56,1
8802,Students,Paid Social,1,150,122.49,9,120,1
8803,Ad-Hoc Sellers,Paid Social,1,150,128.79,0,111,1
8804,Homepreneurs,Paid Social,0,150,122.99,20,273,1
8805,Homepreneurs,Paid Social,1,150,106.23,26,242,1
8806,Students,Campus Activation,1,50,115.51,1,9,1
8807,Homepreneurs,Paid Social,0,150,149.97,28,365,0
8808,Homepreneurs,Organic,1,0,126.03,26,365,0
8809,Homepreneurs,Paid Social,0,150,136.33,22,365,0
8810,Ad-Hoc Sellers,Paid Social,0,150,116.44,2,5,1
8811,Ad-Hoc Sellers,Campus Activation,0,50,96.6,0,68,1
8812,Ad-Hoc Sellers,Campus Activation,0,50,141.2,2,32,1
8813,Students,Organic,0,0,145.23,3,122,1
8814,Homepreneurs,Campus Activation,0,50,97.39,26,256,1
8815,Students,Paid Social,0,150,120.77,5,29,1
8816,Students,Paid Social,1,150,176.09,2,191,1
8817,Students,Organic,0,0,152.1,1,169,1
8818,Homepreneurs,Paid Social,0,150,120.01,19,365,0
8819,Homepreneurs,Organic,0,0,115.91,35,365,0
8820,Homepreneurs,Organic,0,0,163.79,38,47,1
8821,Ad-Hoc Sellers,Paid Social,1,150,94.83,2,96,1
8822,Ad-Hoc Sellers,Paid Social,1,150,140.37,2,73,1
8823,Students,Paid Social,1,150,149.92,5,134,1
8824,Students,Paid Social,1,150,145.84,19,7,1
8825,Ad-Hoc Sellers,Paid Social,0,150,142.37,5,56,1
8826,Students,Organic,0,0,107.25,1,64,1
8827,Homepreneurs,Organic,1,0,164.21,32,365,0
8828,Students,Organic,0,0,123.64,2,24,1
8829,Students,Organic,0,0,149.05,2,27,1
8830,Students,Paid Social,0,150,105.96,5,45,1
8831,Ad-Hoc Sellers,Campus Activation,0,50,98.87,4,33,1
8832,Students,Campus Activation,0,50,121.89,7,45,1
8833,Homepreneurs,Paid Social,1,150,119.57,28,213,1
8834,Students,Campus Activation,1,50,111.03,1,21,1
8835,Ad-Hoc Sellers,Paid Social,0,150,106.61,2,25,1
8836,Ad-Hoc Sellers,Paid Social,0,150,144.52,2,85,1
8837,Ad-Hoc Sellers,Campus Activation,0,50,149.5,2,164,1
8838,Homepreneurs,Paid Social,0,150,127.22,33,365,0
8839,Students,Paid Social,0,150,88.31,6,9,1
8840,Students,Paid Social,1,150,87.74,3,63,1
8841,Homepreneurs,Organic,1,0,149.08,35,365,0
8842,Homepreneurs,Paid Social,1,150,140.59,26,365,0
8843,Homepreneurs,Paid Social,0,150,79.88,11,365,0
8844,Students,Paid Social,1,150,160.47,6,81,1
8845,Ad-Hoc Sellers,Organic,0,0,130.86,3,86,1
8846,Ad-Hoc Sellers,Organic,1,0,166.85,0,9,1
8847,Ad-Hoc Sellers,Campus Activation,0,50,136.79,0,30,1
8848,Ad-Hoc Sellers,Campus Activation,0,50,112.44,5,75,1
8849,Homepreneurs,Paid Social,1,150,153.19,38,365,0
8850,Ad-Hoc Sellers,Paid Social,0,150,111.05,1,39,1
8851,Ad-Hoc Sellers,Paid Social,0,150,148.1,3,12,1
8852,Students,Paid Social,1,150,182.94,2,51,1
8853,Students,Campus Activation,0,50,128.11,3,46,1
8854,Homepreneurs,Paid Social,0,150,124.76,18,365,0
8855,Students,Paid Social,0,150,114.15,11,32,1
8856,Students,Paid Social,0,150,97.86,1,5,1
8857,Homepreneurs,Paid Social,0,150,110.55,16,365,0
8858,Ad-Hoc Sellers,Paid Social,0,150,114.07,2,17,1
8859,Students,Paid Social,1,150,112.66,0,8,1
8860,Homepreneurs,Organic,1,0,124.8,21,71,1
8861,Homepreneurs,Campus Activation,0,50,143.8,9,365,0
8862,Ad-Hoc Sellers,Paid Social,1,150,139.91,0,26,1
8863,Ad-Hoc Sellers,Paid Social,0,150,112.68,1,28,1
8864,Ad-Hoc Sellers,Organic,0,0,125.76,1,117,1
8865,Students,Paid Social,0,150,124.36,8,74,1
8866,Ad-Hoc Sellers,Paid Social,1,150,148.1,2,68,1
8867,Homepreneurs,Paid Social,1,150,126.93,42,256,1
8868,Students,Paid Social,1,150,82.6,6,145,1
8869,Students,Paid Social,0,150,141.16,2,94,1
8870,Ad-Hoc Sellers,Campus Activation,0,50,109.87,4,3,1
8871,Students,Campus Activation,0,50,113.16,4,122,1
8872,Homepreneurs,Paid Social,0,150,140.77,35,173,1
8873,Homepreneurs,Organic,0,0,113.83,22,80,1
8874,Homepreneurs,Campus Activation,0,50,92.33,41,365,0
8875,Students,Paid Social,1,150,123.64,5,9,1
8876,Homepreneurs,Paid Social,0,150,107.89,16,365,0
8877,Students,Paid Social,1,150,144.7,2,14,1
8878,Students,Paid Social,1,150,144.54,4,365,0
8879,Ad-Hoc Sellers,Paid Social,0,150,112.65,3,40,1
8880,Homepreneurs,Paid Social,1,150,115.64,21,365,0
8881,Students,Campus Activation,1,50,138.06,6,44,1
8882,Students,Paid Social,0,150,82.83,4,27,1
8883,Ad-Hoc Sellers,Organic,1,0,149.84,3,1,1
8884,Homepreneurs,Paid Social,1,150,171.25,20,365,0
8885,Ad-Hoc Sellers,Organic,0,0,115.67,3,48,1
8886,Students,Paid Social,0,150,129.44,3,158,1
8887,Ad-Hoc Sellers,Paid Social,1,150,121.72,3,61,1
8888,Students,Organic,0,0,121.58,3,327,1
8889,Students,Paid Social,1,150,119.93,2,298,1
8890,Students,Organic,0,0,130.73,2,9,1
8891,Students,Paid Social,0,150,146.54,4,190,1
8892,Ad-Hoc Sellers,Organic,0,0,145.49,5,11,1
8893,Students,Paid Social,0,150,132.8,4,31,1
8894,Ad-Hoc Sellers,Paid Social,0,150,138.46,1,86,1
8895,Ad-Hoc Sellers,Paid Social,1,150,169.19,2,230,1
8896,Ad-Hoc Sellers,Organic,0,0,129.84,1,127,1
8897,Students,Paid Social,1,150,127.04,2,365,0
8898,Students,Organic,0,0,128.68,5,56,1
8899,Ad-Hoc Sellers,Organic,1,0,195.46,3,42,1
8900,Homepreneurs,Campus Activation,0,50,93.74,16,128,1
8901,Students,Paid Social,1,150,179.45,0,71,1
8902,Ad-Hoc Sellers,Paid Social,0,150,111.54,2,3,1
8903,Homepreneurs,Campus Activation,0,50,111.51,6,365,0
8904,Students,Paid Social,0,150,140.95,7,19,1
8905,Students,Organic,1,0,163.35,5,10,1
8906,Students,Campus Activation,0,50,125.99,8,41,1
8907,Ad-Hoc Sellers,Organic,0,0,101.15,2,156,1
8908,Ad-Hoc Sellers,Campus Activation,1,50,123.99,1,14,1
8909,Students,Paid Social,0,150,112.79,2,155,1
8910,Homepreneurs,Paid Social,1,150,128.06,25,44,1
8911,Ad-Hoc Sellers,Paid Social,0,150,143.81,0,4,1
8912,Ad-Hoc Sellers,Paid Social,1,150,141.63,4,44,1
8913,Students,Paid Social,1,150,129.98,5,8,1
8914,Ad-Hoc Sellers,Paid Social,0,150,158.28,3,14,1
8915,Homepreneurs,Paid Social,0,150,117.61,41,365,0
8916,Students,Organic,1,0,123.57,4,197,1
8917,Students,Organic,0,0,137.25,11,5,1
8918,Students,Campus Activation,0,50,131.95,1,5,1
8919,Ad-Hoc Sellers,Campus Activation,1,50,127.38,0,20,1
8920,Ad-Hoc Sellers,Paid Social,0,150,103.62,0,5,1
8921,Homepreneurs,Campus Activation,0,50,145.84,7,365,0
8922,Students,Organic,1,0,103.33,5,55,1
8923,Students,Campus Activation,1,50,168.71,2,177,1
8924,Homepreneurs,Campus Activation,0,50,122.91,9,365,0
8925,Ad-Hoc Sellers,Paid Social,0,150,109.87,1,84,1
8926,Homepreneurs,Paid Social,0,150,124.91,19,365,0
8927,Homepreneurs,Paid Social,0,150,135.33,13,309,1
8928,Homepreneurs,Organic,0,0,172.15,24,210,1
8929,Homepreneurs,Paid Social,0,150,87.12,26,365,0
8930,Ad-Hoc Sellers,Paid Social,0,150,123.82,1,15,1
8931,Students,Paid Social,0,150,98.32,2,29,1
8932,Students,Campus Activation,0,50,127.46,4,168,1
8933,Students,Paid Social,1,150,161.25,5,94,1
8934,Ad-Hoc Sellers,Organic,0,0,113.29,2,69,1
8935,Ad-Hoc Sellers,Campus Activation,0,50,117.04,3,7,1
8936,Students,Paid Social,0,150,125.88,2,179,1
8937,Homepreneurs,Paid Social,1,150,143.75,22,365,0
8938,Homepreneurs,Paid Social,1,150,134.51,15,131,1
8939,Homepreneurs,Paid Social,0,150,133.14,36,24,1
8940,Students,Paid Social,1,150,155.49,3,40,1
8941,Students,Paid Social,0,150,113.37,4,120,1
8942,Ad-Hoc Sellers,Organic,0,0,117.29,1,73,1
8943,Students,Paid Social,1,150,135.54,5,201,1
8944,Ad-Hoc Sellers,Campus Activation,0,50,102.33,1,2,1
8945,Students,Organic,0,0,143.82,6,1,1
8946,Students,Campus Activation,0,50,102.51,2,255,1
8947,Students,Paid Social,1,150,138.47,6,135,1
8948,Ad-Hoc Sellers,Organic,0,0,113.82,1,180,1
8949,Ad-Hoc Sellers,Organic,1,0,173.3,4,58,1
8950,Ad-Hoc Sellers,Paid Social,0,150,91.26,3,51,1
8951,Ad-Hoc Sellers,Paid Social,1,150,201.81,3,44,1
8952,Students,Paid Social,0,150,142.19,3,101,1
8953,Students,Paid Social,0,150,109.61,1,16,1
8954,Homepreneurs,Organic,0,0,134.06,22,76,1
8955,Homepreneurs,Campus Activation,0,50,147.93,21,331,1
8956,Ad-Hoc Sellers,Paid Social,1,150,136.68,3,58,1
8957,Ad-Hoc Sellers,Paid Social,1,150,131.22,0,28,1
8958,Ad-Hoc Sellers,Paid Social,1,150,167.26,1,175,1
8959,Homepreneurs,Campus Activation,0,50,143.02,40,365,0
8960,Students,Paid Social,1,150,162.14,5,365,0
8961,Ad-Hoc Sellers,Paid Social,0,150,119.5,2,9,1
8962,Ad-Hoc Sellers,Organic,0,0,115.72,2,89,1
8963,Ad-Hoc Sellers,Campus Activation,0,50,122.76,1,24,1
8964,Students,Paid Social,1,150,137.63,4,107,1
8965,Ad-Hoc Sellers,Organic,1,0,189.41,2,57,1
8966,Homepreneurs,Paid Social,0,150,90.92,17,154,1
8967,Students,Paid Social,1,150,144.04,1,48,1
8968,Ad-Hoc Sellers,Campus Activation,0,50,155.33,2,37,1
8969,Homepreneurs,Campus Activation,1,50,144.19,24,365,0
8970,Students,Paid Social,0,150,161.38,3,13,1
8971,Homepreneurs,Paid Social,0,150,119.24,18,216,1
8972,Students,Organic,1,0,146.89,4,17,1
8973,Homepreneurs,Organic,0,0,129.84,9,288,1
8974,Students,Paid Social,0,150,127.1,6,142,1
8975,Ad-Hoc Sellers,Paid Social,0,150,144.95,0,41,1
8976,Ad-Hoc Sellers,Paid Social,0,150,113.98,1,50,1
8977,Students,Paid Social,0,150,100.12,2,121,1
8978,Students,Paid Social,0,150,131.04,1,14,1
8979,Students,Paid Social,1,150,146.84,3,365,0
8980,Students,Campus Activation,0,50,164.45,12,54,1
8981,Ad-Hoc Sellers,Paid Social,0,150,84.7,5,3,1
8982,Students,Paid Social,0,150,119.01,3,101,1
8983,Students,Organic,1,0,160.8,3,64,1
8984,Homepreneurs,Campus Activation,1,50,140.83,5,365,0
8985,Homepreneurs,Organic,0,0,120.79,22,365,0
8986,Ad-Hoc Sellers,Organic,0,0,129.66,1,7,1
8987,Homepreneurs,Paid Social,0,150,179.09,10,365,0
8988,Homepreneurs,Organic,1,0,122.58,17,226,1
8989,Ad-Hoc Sellers,Organic,1,0,153.5,2,148,1
8990,Ad-Hoc Sellers,Organic,0,0,83.22,3,112,1
8991,Students,Paid Social,1,150,146.11,1,77,1
8992,Students,Organic,0,0,132.48,3,27,1
8993,Homepreneurs,Paid Social,0,150,133.91,30,365,0
8994,Students,Paid Social,1,150,120.94,2,23,1
8995,Students,Paid Social,0,150,131.39,5,9,1
8996,Ad-Hoc Sellers,Paid Social,0,150,149.32,0,18,1
8997,Ad-Hoc Sellers,Paid Social,0,150,97.97,2,18,1
8998,Homepreneurs,Organic,0,0,100.64,32,365,0
8999,Ad-Hoc Sellers,Organic,0,0,131.5,4,113,1
9000,Ad-Hoc Sellers,Organic,0,0,109.86,4,4,1
9001,Students,Campus Activation,1,50,114.95,2,128,1
9002,Ad-Hoc Sellers,Paid Social,0,150,123.77,4,233,1
9003,Students,Organic,1,0,128.93,10,301,1
9004,Ad-Hoc Sellers,Campus Activation,0,50,132.89,2,27,1
9005,Homepreneurs,Organic,0,0,104.2,16,344,1
9006,Ad-Hoc Sellers,Paid Social,0,150,91.59,4,12,1
9007,Ad-Hoc Sellers,Paid Social,0,150,130.51,0,14,1
9008,Ad-Hoc Sellers,Organic,1,0,183.01,2,25,1
9009,Ad-Hoc Sellers,Paid Social,0,150,107.37,0,1,1
9010,Homepreneurs,Paid Social,1,150,156.36,11,365,0
9011,Students,Paid Social,1,150,151.19,4,178,1
9012,Homepreneurs,Paid Social,1,150,153.91,23,365,0
9013,Students,Paid Social,0,150,163.41,2,293,1
9014,Students,Paid Social,0,150,104.0,4,38,1
9015,Ad-Hoc Sellers,Organic,0,0,124.63,8,14,1
9016,Homepreneurs,Organic,1,0,145.56,9,219,1
9017,Students,Paid Social,0,150,113.11,2,34,1
9018,Ad-Hoc Sellers,Organic,0,0,133.64,1,74,1
9019,Students,Paid Social,0,150,156.61,1,173,1
9020,Ad-Hoc Sellers,Paid Social,1,150,151.56,1,65,1
9021,Ad-Hoc Sellers,Paid Social,0,150,116.65,0,228,1
9022,Homepreneurs,Paid Social,1,150,131.87,10,365,0
9023,Students,Paid Social,0,150,138.21,4,11,1
9024,Students,Paid Social,0,150,90.72,0,179,1
9025,Students,Paid Social,0,150,91.99,3,161,1
9026,Students,Organic,0,0,138.63,4,44,1
9027,Homepreneurs,Paid Social,0,150,124.76,8,311,1
9028,Students,Paid Social,0,150,113.27,2,100,1
9029,Homepreneurs,Organic,0,0,100.86,19,86,1
9030,Students,Organic,0,0,110.79,1,150,1
9031,Students,Campus Activation,1,50,156.91,2,23,1
9032,Ad-Hoc Sellers,Organic,0,0,107.14,0,21,1
9033,Homepreneurs,Campus Activation,0,50,130.45,11,365,0
9034,Ad-Hoc Sellers,Paid Social,0,150,120.19,0,18,1
9035,Ad-Hoc Sellers,Campus Activation,0,50,124.44,2,35,1
9036,Homepreneurs,Paid Social,1,150,121.59,33,365,0
9037,Ad-Hoc Sellers,Paid Social,1,150,175.9,4,79,1
9038,Students,Campus Activation,1,50,183.27,1,252,1
9039,Ad-Hoc Sellers,Campus Activation,0,50,118.12,2,6,1
9040,Students,Organic,0,0,104.64,1,0,1
9041,Homepreneurs,Paid Social,0,150,138.32,20,29,1
9042,Ad-Hoc Sellers,Paid Social,1,150,142.33,6,10,1
9043,Students,Paid Social,1,150,136.44,5,212,1
9044,Homepreneurs,Organic,1,0,131.78,14,181,1
9045,Homepreneurs,Campus Activation,1,50,126.48,25,29,1
9046,Students,Paid Social,1,150,106.45,0,17,1
9047,Ad-Hoc Sellers,Campus Activation,0,50,140.4,0,5,1
9048,Homepreneurs,Organic,1,0,155.22,13,204,1
9049,Homepreneurs,Campus Activation,1,50,144.02,28,365,0
9050,Homepreneurs,Paid Social,1,150,125.24,23,252,1
9051,Homepreneurs,Paid Social,0,150,120.68,16,365,0
9052,Students,Organic,1,0,131.95,1,233,1
9053,Students,Campus Activation,0,50,126.99,2,257,1
9054,Homepreneurs,Paid Social,1,150,134.17,24,229,1
9055,Ad-Hoc Sellers,Paid Social,0,150,113.96,1,24,1
9056,Ad-Hoc Sellers,Paid Social,0,150,152.94,5,41,1
9057,Students,Paid Social,0,150,109.67,3,58,1
9058,Homepreneurs,Organic,1,0,106.84,45,365,0
9059,Ad-Hoc Sellers,Organic,1,0,153.8,0,17,1
9060,Homepreneurs,Paid Social,0,150,135.86,14,27,1
9061,Ad-Hoc Sellers,Paid Social,0,150,101.34,4,123,1
9062,Ad-Hoc Sellers,Paid Social,0,150,120.95,0,27,1
9063,Homepreneurs,Organic,0,0,119.46,28,365,0
9064,Homepreneurs,Campus Activation,0,50,134.52,21,162,1
9065,Homepreneurs,Organic,0,0,118.94,21,365,0
9066,Homepreneurs,Paid Social,0,150,100.72,16,365,0
9067,Homepreneurs,Paid Social,0,150,130.76,37,365,0
9068,Ad-Hoc Sellers,Campus Activation,0,50,98.57,2,38,1
9069,Students,Organic,1,0,124.0,5,76,1
9070,Homepreneurs,Organic,0,0,127.43,15,365,0
9071,Homepreneurs,Paid Social,0,150,121.36,53,277,1
9072,Ad-Hoc Sellers,Organic,1,0,148.8,1,239,1
9073,Students,Paid Social,0,150,109.19,5,12,1
9074,Homepreneurs,Paid Social,0,150,106.43,12,365,0
9075,Students,Paid Social,0,150,127.22,4,264,1
9076,Students,Paid Social,0,150,73.03,4,302,1
9077,Homepreneurs,Paid Social,0,150,135.71,15,125,1
9078,Homepreneurs,Paid Social,0,150,131.16,19,129,1
9079,Homepreneurs,Campus Activation,0,50,146.0,16,365,0
9080,Ad-Hoc Sellers,Paid Social,0,150,122.2,5,53,1
9081,Students,Paid Social,1,150,128.05,5,29,1
9082,Students,Paid Social,0,150,124.14,3,106,1
9083,Homepreneurs,Paid Social,1,150,122.64,32,365,0
9084,Homepreneurs,Organic,0,0,109.18,26,365,0
9085,Ad-Hoc Sellers,Organic,0,0,91.33,3,126,1
9086,Homepreneurs,Campus Activation,1,50,122.93,19,365,0
9087,Homepreneurs,Paid Social,0,150,140.47,39,365,0
9088,Students,Paid Social,0,150,95.73,2,90,1
9089,Homepreneurs,Campus Activation,0,50,96.3,21,365,0
9090,Homepreneurs,Paid Social,1,150,147.62,22,365,0
9091,Students,Paid Social,0,150,145.83,5,43,1
9092,Homepreneurs,Paid Social,0,150,119.54,30,365,0
9093,Students,Paid Social,0,150,108.1,4,226,1
9094,Students,Paid Social,0,150,116.46,1,102,1
9095,Students,Campus Activation,1,50,152.17,2,58,1
9096,Homepreneurs,Paid Social,0,150,126.19,17,365,0
9097,Ad-Hoc Sellers,Campus Activation,0,50,107.09,1,5,1
9098,Ad-Hoc Sellers,Paid Social,0,150,113.86,0,28,1
9099,Students,Paid Social,1,150,132.03,1,134,1
9100,Homepreneurs,Campus Activation,1,50,149.43,38,214,1
9101,Ad-Hoc Sellers,Organic,1,0,146.49,4,14,1
9102,Ad-Hoc Sellers,Campus Activation,0,50,133.44,0,219,1
9103,Ad-Hoc Sellers,Paid Social,1,150,159.23,3,70,1
9104,Students,Paid Social,1,150,148.97,6,365,0
9105,Homepreneurs,Campus Activation,0,50,105.41,26,256,1
9106,Students,Paid Social,0,150,96.09,3,97,1
9107,Homepreneurs,Paid Social,0,150,81.74,33,107,1
9108,Homepreneurs,Paid Social,1,150,148.76,34,204,1
9109,Homepreneurs,Campus Activation,0,50,116.02,21,170,1
9110,Students,Organic,1,0,111.96,4,125,1
